# depth (m),temp,temp_corrected
10,14.691,14.680698
25,15.051,15.025257
50,15.143,15.091593
60,15.195,15.133367
70,15.234,15.162172
80,15.372,15.290011
90,15.416,15.323891
100,15.472,15.369816
110,15.533,15.420791
120,15.608,15.485821
130,15.653,15.52091
140,15.753,15.611064
150,15.811,15.659286
160,15.889,15.727582
170,15.957,15.785957
180,16.079,15.898414
190,16.324,16.133959
200,16.546,16.346595
210,16.757,16.548327
211.51,16.837,16.626936
