# depth (m),temp,temp_corrected
110,30,29.887791
140,31,30.858064
170,32.2,32.028957
200,33.4,33.200595
240,35,34.764139
270,36.2,35.937961
300,37,36.712894
330,38.3,37.989033
370,39.7,39.35924
400,40.8,40.438509
420,41.8,41.425493
440,42.8,42.413141
470,44,43.595887
500,45.2,44.7802
540,46.9,46.46177
560,47.8,47.353633
590,49,48.542786
630,51,50.530854
670,53,52.52179
680,54,53.519966
