# depth (m),temp,temp_corrected
10,21.742,21.731698
25,20.334,20.308257
50,18.074,18.022593
60,18.196,18.134367
70,18.333,18.261172
80,18.47,18.388011
90,18.606,18.513891
100,18.813,18.710816
110,18.981,18.868791
120,19.183,19.060821
130,19.351,19.21891
140,19.514,19.372064
145,19.572,19.425166
