# depth (m),temp,temp_corrected
100,18,17.897816
200,20,19.800595
300,22,21.712894
400,24,23.638509
500,26.5,26.0802
600,29,28.539532
600.2,30,29.539469
700,33.8,33.316844
794,41.5,41.011203
800,39.3,38.811328
900,45,44.521216
930.7,47,46.526973
975,48,47.537268
976,47,46.537525
992.9,45,44.542042
