# depth (m),temp,temp_corrected
10,17.638,17.627698
25,17.838,17.812257
50,18.917,18.865593
60,19.214,19.152367
70,19.44,19.368172
80,19.646,19.564011
90,19.746,19.653891
100,19.916,19.813816
110,20.057,19.944791
120,20.254,20.131821
130,20.423,20.29091
130.87,20.434,20.301051
