# depth (m),temp,temp_corrected
10,17.25,17.239698
25,16.47,16.444257
50,15.78,15.728593
60,15.61,15.548367
70,15.5,15.428172
80,15.43,15.348011
90,15.39,15.297891
100,14.87,14.767816
110,15.05,14.937791
120,15.16,15.037821
130,15.28,15.14791
140,15.4,15.258064
150,15.56,15.408286
160,15.63,15.468582
170,15.79,15.618957
180,15.92,15.739414
185,16.01,15.824675
187,16.02,15.832786
