# depth (m),temp,temp_corrected
10,14.93,14.919698
25,13.66,13.634257
50,13.78,13.728593
60,13.88,13.818367
70,14.02,13.948172
80,14.15,14.068011
90,14.28,14.187891
100,14.41,14.307816
110,14.55,14.437791
120,14.67,14.547821
130,14.77,14.63791
