# depth (m),temp,temp_corrected
10,18.848,18.837698
25,18.832,18.806257
50,18.808,18.756593
60,18.821,18.759367
70,18.86,18.788172
80,18.913,18.831011
90,18.977,18.884891
100,19.056,18.953816
110,19.155,19.042791
120,19.275,19.152821
130,19.389,19.25691
140,19.525,19.383064
150,19.812,19.660286
155,19.913,19.756425
159.91,20.067,19.905669
