# depth (m),temp,temp_corrected
10,19.74,19.729698
25,19.7,19.674257
50,19.52,19.468593
60,19.89,19.828367
70,20.16,20.088172
80,20.37,20.288011
90,20.53,20.437891
100,20.69,20.587816
110,20.85,20.737791
120,20.93,20.807821
130,21.09,20.95791
140,21.25,21.108064
150,21.36,21.208286
160,21.5,21.338582
170,21.75,21.578957
180,21.92,21.739414
190,21.94,21.749959
199.17,21.83,21.631368
