# depth (m),temp,temp_corrected
10,10.54,10.529698
25,10.96,10.934257
50,16.12,16.068593
60,16.35,16.288367
70,16.43,16.358172
80,16.9,16.818011
90,17.12,17.027891
100,17.41,17.307816
110,17.56,17.447791
120,17.75,17.627821
130,17.9,17.76791
140,18.41,18.268064
150,18.42,18.268286
160,18.4,18.238582
163.65,18.37,18.20506
