# depth (m),temp,temp_corrected
10,14.79,14.779698
25,14.47,14.444257
50,13.9,13.848593
60,13.97,13.908367
70,14.09,14.018172
80,14.25,14.168011
90,14.39,14.297891
100,14.57,14.467816
110,14.79,14.677791
120,15.03,14.907821
130,15.29,15.15791
140,15.68,15.538064
150,16.49,16.338286
150.52,16.73,16.57778
