# depth (m),temp,temp_corrected
10,18.59,18.579698
25,16.62,16.594257
50,14.66,14.608593
60,14.7,14.638367
70,14.75,14.678172
80,14.81,14.728011
90,14.9,14.807891
100,15,14.897816
110,15.13,15.017791
120,15.27,15.147821
130,15.42,15.28791
140,15.6,15.458064
150,15.8,15.648286
160,16.02,15.858582
170,16.24,16.068957
180,16.65,16.469414
190,17.58,17.389959
200,18.1,17.900595
210,18.28,18.071327
214.91,18.35,18.136812
