# depth (m),temp,temp_corrected
10,19.39,19.379698
25,19.175,19.149257
50,17.558,17.506593
60,17.555,17.493367
70,17.581,17.509172
80,17.657,17.575011
90,17.698,17.605891
100,17.744,17.641816
110,17.802,17.689791
120,17.864,17.741821
130,17.935,17.80291
140,17.997,17.855064
150,18.082,17.930286
160,18.779,18.617582
170,19.009,18.837957
175,19.116,18.940175
175.7,19.117,18.940507
