# depth (m),temp,temp_corrected
10,19.195,19.184698
25,18.502,18.476257
50,17.723,17.671593
60,17.544,17.482367
70,17.359,17.287172
80,15.931,15.849011
90,16.279,16.186891
100,16.243,16.140816
110,16.287,16.174791
120,16.351,16.228821
130,16.393,16.26091
140,16.388,16.246064
150,16.449,16.297286
160,17.001,16.839582
170,17.324,17.152957
180,17.592,17.411414
190,17.899,17.708959
200,18.12,17.920595
210,18.363,18.154327
220,18.543,18.325159
225.2,18.548,18.325432
