# depth (m),temp,temp_corrected
10,16.26,16.249698
25,15.86,15.834257
50,14.51,14.458593
60,14.7,14.638367
70,14.9,14.828172
80,15.11,15.028011
90,15.27,15.177891
98.15,15.75,15.649676
