# depth (m),temp,temp_corrected
125,48.8,48.672858
150,50.2,50.048286
200,50.2,50.000595
250,51.6,51.355296
300,52.7,52.412894
350,53,52.673838
400,53.3,52.938509
450,54.1,53.707218
500,54.4,53.9802
550,55,54.557611
600,55.8,55.339532
650,56.3,55.825966
700,56.6,56.116844
750,57.2,56.71203
800,57.7,57.211328
850,58.3,57.814488
900,58.6,58.121216
950,58.8,58.331181
1000,60,59.544028
1050,61.3,60.859381
1095,62.7,62.275025
