# depth (m),temp,temp_corrected
10,20.3,20.289698
25,18.18,18.154257
50,16.89,16.838593
60,15.32,15.258367
70,15.61,15.538172
80,15.8,15.718011
90,16.86,16.767891
100,16.88,16.777816
110,16.9,16.787791
120,16.91,16.787821
130,16.94,16.80791
140,16.96,16.818064
150,16.99,16.838286
160,17.09,16.928582
170,17.16,16.988957
180,17.28,17.099414
183.3,17.31,17.126284
