# depth (m),temp,temp_corrected
10,23.086,23.075698
25,21.433,21.407257
50,17.313,17.261593
60,17.364,17.302367
70,17.441,17.369172
80,17.533,17.451011
90,17.625,17.532891
100,17.73,17.627816
110,17.855,17.742791
120,17.988,17.865821
130,18.175,18.04291
140,18.391,18.249064
150,18.643,18.491286
160,18.899,18.737582
170,19.139,18.967957
179.35,19.335,19.155032
