# depth (m),temp,temp_corrected
10,21.545,21.534698
25,20.581,20.555257
50,17.955,17.903593
60,17.906,17.844367
70,17.918,17.846172
80,17.96,17.878011
90,18.044,17.951891
100,18.172,18.069816
110,18.292,18.179791
120,18.391,18.268821
130,18.486,18.35391
140,18.592,18.450064
150,18.706,18.554286
160,18.832,18.670582
170,19.201,19.029957
180,19.513,19.332414
181.36,19.531,19.349123
