# depth (m),temp,temp_corrected
10,19.821,19.810698
25,18.414,18.388257
50,17.136,17.084593
60,16.88,16.818367
70,16.368,16.296172
80,14.782,14.700011
90,14.706,14.613891
100,14.706,14.603816
110,14.777,14.664791
120,14.834,14.711821
122.05,14.834,14.709784
