# depth (m),temp,temp_corrected
10,14.039,14.028698
25,16.264,16.238257
50,16.63,16.578593
55,16.774,16.717477
60,16.909,16.847367
65,17.069,17.002265
70,17.166,17.094172
70.8,17.167,17.094357
