# depth (m),temp,temp_corrected
10,16.908,16.897698
25,17.254,17.228257
50,17.536,17.484593
60,17.667,17.605367
70,17.844,17.772172
80,17.95,17.868011
90,18.103,18.010891
100,18.261,18.158816
110,18.428,18.315791
120,18.586,18.463821
130,18.772,18.63991
140,18.927,18.785064
150,19.238,19.086286
160,19.524,19.362582
170,19.699,19.527957
178.52,19.839,19.659821
