# depth (m),temp,temp_corrected
10,21.187,21.176698
25,19.183,19.157257
50,19.709,19.657593
60,19.946,19.884367
70,20.171,20.099172
80,20.403,20.321011
90,20.604,20.511891
100,20.814,20.711816
110,20.99,20.877791
120,21.142,21.019821
130,21.301,21.16891
140,21.459,21.317064
150,21.588,21.436286
160,21.689,21.527582
170,21.793,21.621957
180.77,21.991,21.809683
