# depth (m),temp,temp_corrected
10,11.378,11.367698
25,12.741,12.715257
50,15.227,15.175593
60,15.441,15.379367
70,15.767,15.695172
80,15.909,15.827011
90,16.094,16.001891
100,16.233,16.130816
107.97,16.355,16.244822
