# depth (m),temp,temp_corrected
10,17.647,17.636698
25,17.519,17.493257
50,18.031,17.979593
60,18.159,18.097367
70,18.414,18.342172
80,18.67,18.588011
90,18.926,18.833891
100,19.182,19.079816
110,19.437,19.324791
120,19.693,19.570821
130,19.949,19.81691
140,20.205,20.063064
150,20.46,20.308286
160,20.588,20.426582
170,20.716,20.544957
180,20.844,20.663414
190,21.1,20.909959
200,21.228,21.028595
202.11,21.228,21.026631
