# depth (m),temp,temp_corrected
10,14.34,14.329698
25,13.5,13.474257
50,13.65,13.598593
60,13.75,13.688367
70,13.85,13.778172
80,13.97,13.888011
90,14.12,14.027891
100,14.24,14.137816
110,14.36,14.247791
120,14.5,14.377821
130,14.63,14.49791
140,14.79,14.648064
145,14.87,14.723166
