# depth (m),temp,temp_corrected
10,14.55,14.539698
25,13.8,13.774257
50,13.77,13.718593
60,13.8,13.738367
70,13.99,13.918172
80,14.12,14.038011
90,14.23,14.137891
100,14.34,14.237816
110,14.48,14.367791
120,14.58,14.457821
130,14.75,14.61791
140,14.97,14.828064
150,15.21,15.058286
160,15.47,15.308582
170,15.69,15.518957
