# depth (m),temp,temp_corrected
10,12.84,12.829698
25,12.85,12.824257
30,12.8,12.769115
40,12.96,12.918844
50,13.13,13.078593
55,13.22,13.163477
60,13.3,13.238367
62.08,13.38,13.316244
