# depth (m),temp,temp_corrected
25,18.806,18.780257
75,19.187,19.110087
125,19.758,19.630858
150,20.234,20.082286
175,20.46,20.284175
25,18.711,18.685257
75,18.996,18.919087
125,19.853,19.725858
150,20.126,19.974286
175,20.46,20.284175
