# depth (m),temp,temp_corrected
10,16.905,16.894698
25,16.947,16.921257
50,16.86,16.808593
60,16.893,16.831367
70,16.976,16.904172
80,17.078,16.996011
90,17.037,16.944891
100,18.337,18.234816
110,18.481,18.368791
120,18.606,18.483821
130,18.719,18.58691
140,18.842,18.700064
150,18.943,18.791286
170,19.077,18.905957
180,19.093,18.912414
190,19.133,18.942959
200,19.178,18.978595
210,19.222,19.013327
220,19.362,19.144159
230,19.462,19.235095
240,19.602,19.366139
