# depth (m),temp,temp_corrected
10,18.563,18.552698
25,18.804,18.778257
50,19.502,19.450593
60,19.868,19.806367
70,20.271,20.199172
80,20.643,20.561011
90,20.934,20.841891
100,21.163,21.060816
110,21.256,21.143791
120,21.374,21.251821
130,21.508,21.37591
140,21.657,21.515064
150,21.819,21.667286
160,21.995,21.833582
170,22.143,21.971957
180,22.299,22.118414
190,22.454,22.263959
200,22.625,22.425595
210,22.662,22.453327
215,22.667,22.45373
215.32,22.665,22.451436
