# depth (m),temp,temp_corrected
69.37,22.4,22.328813
170,23.8,23.628957
270,25.1,24.837961
370,27,26.65924
470,29.3,28.895887
570,31.2,30.749836
670,33.3,32.82179
770,36.8,36.311269
877.66,41.4,40.917789
