# depth (m),temp,temp_corrected
10,22.348,22.337698
25,19.766,19.740257
50,18.324,18.272593
60,18.166,18.104367
70,18.061,17.989172
80,16.529,16.447011
90,16.622,16.529891
100,16.688,16.585816
108.2,16.862,16.751592
