# depth (m),temp,temp_corrected
790,52.053,51.564151
800,52.23,51.741328
810,52.585,52.09666
820,53.327,52.839144
830,53.651,53.163778
840,53.908,53.42156
850,54.278,53.792488
860,54.635,54.150558
870,55.243,54.759769
880,55.956,55.474117
890,56.37,55.8896
900,56.736,56.257216
910,57.087,56.609961
920,57.37,56.894833
930,57.651,57.177829
940,58.341,57.869946
947.4,58.897,58.427589
