# depth (m),temp,temp_corrected
10,18.035,18.024698
25,18.052,18.026257
50,18.235,18.183593
60,18.384,18.322367
70,18.611,18.539172
80,18.844,18.762011
90,19.069,18.976891
100,19.287,19.184816
110,19.526,19.413791
120,19.762,19.639821
130,19.972,19.83991
140,20.2,20.058064
149.51,20.472,20.320764
