# depth (m),temp,temp_corrected
10,15.98,15.969698
25,15.83,15.804257
50,15.91,15.858593
60,16,15.938367
70,16.11,16.038172
80,16.25,16.168011
90,16.39,16.297891
100,16.57,16.467816
110,16.36,16.247791
120,16.43,16.307821
130,16.51,16.37791
140,16.58,16.438064
150,16.67,16.518286
160,16.79,16.628582
170,16.94,16.768957
180,17.15,16.969414
190,17.32,17.129959
190.66,17.36,17.169338
