# depth (m),temp,temp_corrected
10,18.454,18.443698
25,18.442,18.416257
30,18.554,18.523115
40,18.76,18.718844
50,18.897,18.845593
55,18.985,18.928477
60,19.076,19.014367
65,19.173,19.106265
69.95,19.381,19.309223
