# depth (m),temp,temp_corrected
10,14.16,14.149698
25,14.07,14.044257
50,14.02,13.968593
60,14,13.938367
70,13.84,13.768172
80,13.56,13.478011
90,12.41,12.317891
91.96,11.55,11.455913
