# depth (m),temp,temp_corrected
10,19.167,19.156698
25,18,17.974257
50,14.955,14.903593
60,15.116,15.054367
70,15.425,15.353172
80,15.729,15.647011
90,16.737,16.644891
95,16.855,16.757848
100,16.958,16.855816
101.13,16.96,16.856681
