# depth (m),temp,temp_corrected
567.54,31.111,30.661865
958.29,40,39.533122
1261,44.444,44.087517
1261,45.556,45.198628
1261,46.667,46.309739
1261,44.444,44.087517
1260,47.778,47.420408
