# depth (m),temp,temp_corrected
15,12.462,12.446549
25,13.007,12.981257
50,13.819,13.767593
60,14.077,14.015367
70,14.302,14.230172
80,14.483,14.401011
90,14.676,14.583891
100,15.185,15.082816
110,15.26,15.147791
120,15.339,15.216821
130,15.443,15.31091
140,15.569,15.427064
150,15.678,15.526286
160,15.791,15.629582
162.94,15.81,15.645744
