# depth (m),temp,temp_corrected
10,19.246,19.235698
25,19.145,19.119257
50,19.393,19.341593
60,19.747,19.685367
70,20.037,19.965172
80,20.294,20.212011
90,20.495,20.402891
100,20.681,20.578816
101.97,20.732,20.627837
