# depth (m),temp,temp_corrected
10,19.819,19.808698
25,19.436,19.410257
50,19.423,19.371593
60,19.454,19.392367
70,19.5,19.428172
80,19.546,19.464011
90,19.606,19.513891
100,19.68,19.577816
110,19.764,19.651791
120,19.847,19.724821
130,19.921,19.78891
132.64,19.936,19.801304
