# depth (m),temp,temp_corrected
10,24.945,24.934698
25,21.737,21.711257
50,19.802,19.750593
60,19.403,19.341367
70,19.137,19.065172
80,18.935,18.853011
90,16.694,16.601891
100,16.83,16.727816
110,16.98,16.867791
120,17.107,16.984821
130,17.261,17.12891
140,17.412,17.270064
150,17.574,17.422286
160,17.779,17.617582
170,17.961,17.789957
180,18.142,17.961414
190,18.365,18.174959
200,18.596,18.396595
210,18.79,18.581327
220,19.068,18.850159
230,19.349,19.122095
232.36,19.375,19.145971
