# depth (m),temp,temp_corrected
10,19.149,19.138698
25,18.045,18.019257
50,15.316,15.264593
60,15.381,15.319367
70,15.411,15.339172
80,15.452,15.370011
90,15.502,15.409891
100,15.551,15.448816
110,15.598,15.485791
120,15.681,15.558821
130,15.83,15.69791
140,15.959,15.817064
150,16.177,16.025286
160,16.424,16.262582
170,17.744,17.572957
175.01,18.075,17.899165
175.76,18.087,17.91045
