# depth (m),temp,temp_corrected
518.3,50.845,50.416412
520,50.916,50.486626
540,52.187,51.74877
560,53.223,52.776633
580,54.228,53.774221
600,55.203,54.742532
620,56.145,55.678566
640,57.557,57.08532
660,58.533,58.056789
680,60.517,60.036966
700,61.531,61.047844
720,62.436,61.950411
740,63.56,63.072657
760,64.958,64.469568
780,66.557,66.06813
800,67.798,67.309328
802.9,67.936,67.447408
