# depth (m),temp,temp_corrected
10,20.255,20.244698
20,15.521,15.500402
25,15.595,15.569257
30,15.679,15.648115
35,15.744,15.707977
40,15.845,15.803844
45,15.989,15.942716
45.65,16.101,16.054049
