# depth (m),temp,temp_corrected
10.01,18.39,18.379688
25,17.98,17.954257
50.01,15.9,15.848583
60.01,15.8,15.738357
70.01,15.85,15.778161
80.01,15.87,15.788001
90.01,15.96,15.867881
100.01,16.06,15.957806
110.01,16.1,15.987781
120.01,16.14,16.017811
130.01,16.21,16.0779
140.01,16.27,16.128054
150.01,16.31,16.158276
160.01,17.87,17.708573
168.52,17.88,17.710376
