# depth (m),temp,temp_corrected
100,29.662,29.559816
120,30.081,29.958821
140,30.747,30.605064
160,31.201,31.039582
180,31.819,31.638414
200,32.202,32.002595
220,32.833,32.615159
240,33.568,33.332139
260,34.355,34.101568
280,35.021,34.750477
300,35.688,35.400894
312.9,36.173,35.875481
