# depth (m),temp,temp_corrected
10,22.27,22.259698
25,21.44,21.414257
50,20.69,20.638593
60,19.07,19.008367
70,19.33,19.258172
80,19.62,19.538011
90,19.94,19.847891
100,20.38,20.277816
110,20.78,20.667791
120,21.05,20.927821
130,21.2,21.06791
140,21.37,21.228064
150,21.51,21.358286
160,21.69,21.528582
170,21.87,21.698957
180,22.05,21.869414
190,22.2,22.009959
200,22.37,22.170595
210,22.56,22.351327
215.83,22.68,22.465969
