# depth (m),temp,temp_corrected
10,17.304,17.293698
25,14.23,14.204257
50,14.322,14.270593
60,14.322,14.260367
70,14.322,14.250172
80,14.45,14.368011
90,14.45,14.357891
100,14.45,14.347816
110,14.578,14.465791
120,14.578,14.455821
130,14.706,14.57391
140,14.706,14.564064
150,14.834,14.682286
160,14.834,14.672582
170,15.09,14.918957
180,15.729,15.548414
190,17.263,17.072959
191.97,17.519,17.327107
