# depth (m),temp,temp_corrected
10,16.657,16.646698
25,16.731,16.705257
50,16.978,16.926593
55,17.033,16.976477
60,17.056,16.994367
65,17.1,17.033265
70,17.141,17.069172
70.52,17.147,17.074642
