# depth (m),temp,temp_corrected
10,18.781,18.770698
25,19.053,19.027257
50,19.286,19.234593
60,19.345,19.283367
70,19.397,19.325172
80,19.491,19.409011
90,19.644,19.551891
100,19.809,19.706816
103.25,19.855,19.749552
