# depth (m),temp,temp_corrected
10,21.14,21.129698
25,20.11,20.084257
50,18.5,18.448593
60,18.04,17.978367
70,17.66,17.588172
80,17.35,17.268011
90,17.08,16.987891
100,16.83,16.727816
110,16.62,16.507791
120,14.64,14.517821
130,14.88,14.74791
140,14.86,14.718064
150,14.67,14.518286
160,14.61,14.448582
170,14.65,14.478957
