# depth (m),temp,temp_corrected
10,19.859,19.848698
25,19.795,19.769257
50,19.746,19.694593
60,19.71,19.648367
70,19.674,19.602172
80,19.637,19.555011
90,19.573,19.480891
100,19.568,19.465816
110,19.575,19.462791
120,19.605,19.482821
130,19.652,19.51991
140,19.712,19.570064
150,19.766,19.614286
160,19.83,19.668582
163.28,19.851,19.686416
