# depth (m),temp,temp_corrected
10,21.07,21.059698
25,18.74,18.714257
50,13.3,13.248593
60,13.36,13.298367
70,13.3,13.228172
80,13.33,13.248011
90,13.56,13.467891
95,13.63,13.532848
96.6,13.64,13.541236
