# depth (m),temp,temp_corrected
10,18.007,17.996698
25,17.832,17.806257
50,18.164,18.112593
60,18.398,18.336367
70,18.658,18.586172
80,18.957,18.875011
90,19.373,19.280891
100,19.808,19.705816
110,20.108,19.995791
115,20.412,20.294799
120,20.412,20.289821
150,20.53,20.378286
160,20.86,20.698582
170,21.17,20.998957
180,21.49,21.309414
190,21.83,21.639959
200,22.18,21.980595
