# depth (m),temp,temp_corrected
10,14,13.989698
25,13.96,13.934257
50,14.03,13.978593
60,14.11,14.048367
70,14.15,14.078172
80,14.24,14.158011
90,14.35,14.257891
100,14.51,14.407816
110,14.74,14.627791
120,14.75,14.627821
130,14.81,14.67791
