# depth (m),temp,temp_corrected
10,17.47,17.459698
25,14.63,14.604257
50,14.7,14.648593
60,14.73,14.668367
70,14.76,14.688172
80,14.83,14.748011
90,14.86,14.767891
100,14.92,14.817816
110,15.02,14.907791
120,15.09,14.967821
130,15.15,15.01791
136.91,15.3,15.161099
