# depth (m),temp,temp_corrected
10,17.686,17.675698
25,18.318,18.292257
50,19.352,19.300593
55,19.427,19.370477
60,19.482,19.420367
65,19.53,19.463265
70,19.563,19.491172
75,19.587,19.510087
80,19.612,19.530011
83.9,19.635,19.549059
