# depth (m),temp,temp_corrected
10,20.469,20.458698
25,18.357,18.331257
50,14.42,14.368593
60,14.341,14.279367
70,14.391,14.319172
80,14.617,14.535011
90,14.62,14.527891
100,14.639,14.536816
110,14.655,14.542791
120,14.679,14.556821
130,14.704,14.57191
140,14.741,14.599064
150,14.806,14.654286
155,14.894,14.737425
160,14.99,14.828582
170,15.085,14.913957
180,15.089,14.908414
190,16.082,15.891959
200,17.535,17.335595
210,17.866,17.657327
215,17.955,17.74173
218.65,18.019,17.80239
