Easting,Northing,RL
701678.43,6906644.848,-1185.692415
722069.996,6945085.592,-1185.567131
773562.626,6822039.428,-1184.693243
759515.158,6850086.834,-1184.67546
755687.981,6900072.838,-1184.525338
754496.787,6844651.547,-1184.436017
706120.543,6878856.773,-1184.33781
737094.323,6955889.41,-1184.310076
715837.759,6873141.386,-1183.954135
754376.601,6839109.24,-1183.897344
720744.549,6873051.15,-1183.606673
783740.749,6838435.136,-1183.491643
771067.756,6927460.501,-1183.479143
712004.43,6934179.882,-1182.984848
701305.376,6884481.695,-1181.968025
710931.061,6873229.59,-1181.599736
701771.31,6912185.549,-1181.46221
725651.432,6872958.882,-1180.72755
770943.7,6921918.29,-1180.429719
756859.716,6955490.928,-1180.384266
783606.438,6832892.036,-1179.996019
727109.413,6950535.719,-1179.878692
761682.803,6949844.52,-1179.500923
735575.334,6878309.893,-1179.480105
747088.426,6961235.549,-1177.636638
740596.761,6883753.367,-1177.615089
706024.452,6873315.764,-1176.781238
730558.411,6872864.582,-1176.570524
810658.943,6932057.24,-1176.329399
701211.73,6878940.818,-1176.118713
706978.297,6928724.283,-1175.927372
759024.75,6827917.058,-1175.557805
763788.535,6822264.887,-1175.49926
715736.92,6867600.14,-1175.268652
701864.037,6917726.214,-1175.068146
771191.606,6933002.68,-1174.833093
742144.895,6961334.05,-1174.550246
720641.414,6867509.8,-1174.375562
800791.34,6932305.659,-1173.87931
754616.78,6850193.821,-1173.827739
710832.517,6867688.447,-1173.504106
696576.63,6895645.072,-1173.453083
745622.683,6889195.01,-1173.213788
795722.59,6926883.981,-1173.173155
754256.221,6833566.901,-1172.996163
696485.57,6890104.362,-1172.830216
783874.844,6843978.205,-1172.755196
696667.541,6901185.746,-1172.040904
749600.828,6844756.61,-1171.956652
750653.092,6894634.831,-1171.942357
752032.065,6961135.053,-1171.634619
766501.318,6944195.823,-1171.285751
725546.001,6867417.425,-1170.465592
732153.24,6955984.038,-1170.189813
696394.361,6884563.616,-1170.169177
701117.93,6873399.907,-1169.786706
753529.88,6800312.184,-1169.563424
735465.488,6872768.25,-1169.561675
705928.204,6867774.72,-1169.403057
717133.697,6945174.449,-1169.151305
749482.959,6839214.423,-1168.776107
696758.302,6906726.386,-1168.679242
712101.043,6939720.611,-1168.496443
730450.683,6867323.017,-1168.037897
715635.916,6862058.86,-1167.960241
720538.11,6861968.415,-1167.755594
749718.507,6850298.765,-1166.880448
701956.609,6923266.844,-1166.533369
778449.839,6821923.615,-1166.146275
710733.813,6862147.268,-1166.132314
725440.397,6861875.935,-1166.024823
696303.002,6879022.835,-1166.021015
722170.773,6950626.466,-1164.844422
740484.804,6878211.643,-1164.281091
730342.779,6861781.418,-1164.252598
735355.462,6867226.573,-1163.870974
744704.973,6844859.629,-1163.760151
707072.817,6934264.944,-1163.722622
696848.913,6912266.99,-1163.332306
701023.977,6867858.96,-1163.272078
768547.567,6816610.381,-1162.961666
744820.34,6850401.667,-1162.804516
761801.341,6955386.314,-1162.439344
720434.639,6856426.997,-1162.396418
705831.799,6862233.64,-1162.319233
725334.622,6856334.41,-1162.269282
730234.699,6856239.785,-1161.764015
735245.257,6861684.863,-1161.674109
758407.303,6800204.114,-1161.56528
715534.748,6856517.545,-1161.564207
756975.816,6961032.562,-1161.422597
795587.22,6921341.08,-1161.138357
696211.493,6873482.019,-1160.993267
735134.873,6856143.12,-1160.884027
739922.275,6850502.526,-1160.604264
770819.438,6916376.049,-1160.382051
783471.911,6827348.906,-1160.086307
735024.311,6850601.343,-1159.431578
740035.146,6856044.415,-1159.338588
710634.949,6856606.054,-1159.303026
744589.421,6839317.558,-1158.828859
739809.221,6844960.602,-1158.825076
730126.445,6850698.118,-1158.694704
691572.355,6890184.164,-1158.64757
737201.471,6961430.556,-1158.582471
771315.249,6938544.829,-1158.443763
691661.135,6895724.781,-1158.133325
725228.675,6850792.851,-1158.027476
763662.91,6816722.208,-1157.981984
800378.436,6915676.519,-1157.791737
691483.429,6884643.512,-1157.378708
