Easting,Northing,RL
772782.838,7005048.227,-2183.013844
767820.962,7005155.628,-2182.91691
755788.716,7149527.634,-2182.263863
751000.417,6911260.321,-2181.659785
755806.031,6905614.79,-2180.143076
777497.887,6993854.978,-2179.919663
762859.206,7005261.054,-2179.736781
790524.94,6915917.762,-2179.291873
778358.511,7032648.001,-2179.276258
772903.79,7010589.978,-2178.529521
757668.306,6994281.707,-2178.510318
777374.095,6988312.998,-2178.501486
763555.454,7038509.486,-2178.120816
757783.035,6999823.121,-2178.116566
785203.895,6899407.236,-2177.929778
767939.708,7010697.244,-2177.528984
773024.534,7016131.7,-2177.433299
762975.748,7010802.536,-2177.036259
790658.268,6921460.55,-2176.88932
773265.4,7027215.053,-2176.662442
790391.391,6910374.944,-2176.379405
768294.725,7027321.909,-2175.944973
768530.383,7038404.866,-2175.874044
778480.61,7038189.742,-2174.925937
777744.836,7004938.848,-2173.804324
750876.231,7155164.044,-2173.6593
775237.423,6894094.697,-2173.087051
765264.453,7121625.747,-2172.730877
752485.593,6983300.769,-2172.708854
786121.321,6938205.77,-2171.865277
777867.994,7010480.739,-2171.260072
790257.621,6904832.097,-2169.27441
760607.013,6899966.961,-2168.873576
781569.016,6954947.874,-2168.790322
770320.33,6894206.774,-2168.493267
780154.634,6893980.596,-2167.928837
746190.179,6916903.559,-2166.929281
763439.913,7032968.158,-2166.454472
790791.375,6927003.308,-2165.669945
757897.569,7005364.504,-2165.552835
741596.124,6933627.4,-2164.86861
777990.941,7016022.599,-2164.419532
782581.381,6999285.432,-2164.374902
763092.089,7016343.988,-2164.216996
765151.929,7116084.875,-2163.979599
758126.046,7016447.176,-2163.400833
758011.906,7010905.855,-2163.137614
778113.676,7021564.429,-2160.870848
773625.139,7043839.855,-2159.745039
763670.794,7044050.783,-2159.642777
765376.776,7127166.588,-2159.177555
763208.231,7021885.409,-2158.830643
752598.495,6988842.119,-2158.01137
778602.498,7043731.453,-2157.366567
735818.185,7155440.591,-2156.789058
790123.629,6899289.221,-2156.523283
782455.587,6993743.342,-2155.333416
783207.124,7026995.441,-2155.197501
782706.96,7004827.493,-2154.462256
785071.965,6893864.468,-2154.102233
783331.627,7032537.354,-2152.567818
768647.905,7043946.299,-2152.544423
747422.168,6977859.512,-2151.903691
765403.352,6894316.825,-2151.848272
758239.991,7021988.465,-2151.776845
782957.473,7015911.526,-2150.576356
782329.578,6988201.222,-2149.476951
760696.914,7143889.016,-2149.426892
752711.205,6994383.437,-2148.499639
773744.636,7049381.396,-2148.416051
779087.93,7065898.001,-2148.1623
782832.324,7010369.525,-2148.120759
752823.722,6999924.723,-2147.871784
773863.925,7054922.907,-2147.253961
773983.005,7060464.388,-2145.844747
783082.406,7021453.498,-2145.688464
782203.354,6982659.072,-2145.146311
763324.172,7027426.799,-2144.938214
778966.89,7060356.409,-2143.911325
741485.818,6928085.972,-2143.302256
759925.534,7105104.086,-2143.270158
775109.847,6888552.17,-2142.874855
774101.877,7066005.839,-2142.723249
753160.12,7016548.393,-2142.671664
783455.914,7038079.237,-2142.251143
779208.757,7071439.564,-2142.130426
758580.645,7038612.145,-2142.085025
768765.223,7049487.701,-2141.758956
763785.933,7049592.05,-2140.896048
784197.104,7071329.923,-2139.665776
782076.916,6977116.892,-2139.583228
778845.639,7054814.786,-2139.160378
781696.313,6960490.174,-2138.303163
753048.18,7011007.201,-2137.987976
795179.758,6904712.2,-2137.859775
754924.913,7105203.201,-2137.680975
790924.261,6932546.038,-2137.384305
752936.047,7005465.978,-2137.204428
765039.203,7110543.973,-2137.164609
789989.417,6893746.314,-2136.868899
740229.957,7122109.702,-2136.564967
778724.175,7049273.135,-2136.466854
753271.868,7022089.553,-2135.615035
795315.804,6910255.189,-2135.280121
768882.336,7055029.073,-2135.185899
770195.038,6888664.377,-2135.103182
795043.489,6899169.182,-2133.392027
774220.54,7071547.26,-2133.156919
784074.113,7065788.215,-2132.051266
758353.739,7027529.723,-2131.227407
787541.421,6999171.957,-2129.916426
795451.624,6915798.149,-2129.786646
748413.222,7027729.674,-2129.387318
787924.133,7015798.481,-2127.869047
768999.245,7060570.415,-2127.755686
742363.114,6972416.482,-2127.590898
755687.981,6900072.838,-2126.940398
750884.833,6905718.524,-2126.598494
814578.584,6893125.144,-2124.653833
788178.178,7026882.684,-2124.543646
819496.812,6892994.826,-2124.493802
810800.634,6937600.529,-2124.464428
781950.262,6971574.682,-2124.371413
787669.211,7004714.161,-2124.33652
787796.781,7010256.336,-2124.172961
748303.859,7022188.673,-2124.151662
747533.039,6983400.769,-2123.986781
788051.265,7021340.597,-2123.801204
781823.395,6966032.443,-2123.142575
795587.22,6921341.08,-2122.607743
760486.488,6894424.852,-2122.595882
748194.308,7016647.639,-2122.214667
765488.896,7132707.4,-2122.189125
783579.985,7043621.092,-2121.597054
753383.423,7027630.681,-2120.920828
787413.413,6993629.724,-2120.882251
779329.372,7076981.098,-2119.600171
743443.133,7027826.703,-2119.434225
769115.95,7066111.727,-2119.338911
746077.054,6911361.915,-2118.933256
794906.994,6893626.134,-2118.363125
774338.995,7077088.651,-2117.141905
783950.905,7060246.478,-2116.58532
774982.061,6883009.611,-2116.560746
741375.328,6922544.511,-2116.045811
765280.345,6888774.558,-2115.528357
763900.872,7055133.287,-2115.315937
789185.583,7071218.334,-2114.349216
786251.511,6943748.299,-2114.276469
747643.722,6988941.994,-2113.663237
799963.474,6899047.119,-2112.95792
787285.187,6988087.461,-2112.93854
758693.803,7044153.31,-2112.663935
783703.841,7049162.916,-2112.289168
789854.985,6888203.378,-2112.070913
745959.469,7160798.252,-2111.565989
795722.59,6926883.981,-2111.288016
753605.954,7038712.844,-2110.494542
748522.395,7033270.644,-2109.862015
748084.568,7011106.574,-2109.610181
735422.383,7133280.811,-2109.58388
769232.449,7071653.009,-2108.492071
784319.88,7076871.601,-2108.221248
770069.541,6883121.95,-2107.55759
758467.29,7033070.949,-2107.444867
783827.481,7054704.712,-2106.601739
800102.023,6904590.281,-2106.358254
764926.276,7105003.041,-2104.063817
755895.817,7155068.05,-2103.692878
740938.02,7160890.305,-2103.421121
814724.212,6898668.78,-2103.284001
799824.697,6893503.928,-2102.90708
764015.61,7060674.492,-2102.663193
787156.741,6982545.169,-2102.543629
809660.49,6893253.433,-2102.169005
747864.522,7000024.348,-2101.789937
793020.254,7021225.727,-2101.426012
747754.217,6994483.187,-2101.375194
788304.872,7032424.742,-2100.537637
769348.744,7077194.26,-2099.067763
747974.64,7005565.477,-2098.603207
804883.589,6898923.031,-2098.350015
743335.963,7022285.825,-2098.300899
743550.118,7033367.548,-2096.285015
804742.528,6893379.694,-2095.701097
792890.923,7015683.464,-2095.489213
774854.066,6877467.022,-2095.128954
742471.947,6977957.649,-2094.428376
815736.895,6937473.456,-2094.181755
809803.834,6898796.918,-2093.996496
736986.993,6950348.23,-2093.657795
737094.323,6955889.41,-2092.806986
794770.275,6888083.058,-2092.08224
800240.344,6910133.414,-2090.940986
748631.379,7038811.583,-2090.785418
758806.764,7049694.444,-2089.908746
753494.785,7033171.778,-2089.468733
819644.725,6898538.615,-2089.170466
788431.347,7037966.771,-2089.055434
736879.484,6944807.018,-2087.695601
765157.136,6883232.259,-2086.444796
774457.241,7082630.012,-2086.302616
769943.838,6877579.491,-2086.291264
764130.147,7066215.667,-2086.146768
738473.155,7027921.766,-2085.708976
759814.545,7099563.26,-2085.607363
789060.426,7065676.479,-2085.595538
792761.368,7010141.172,-2085.424081
737201.471,6961430.556,-2085.390272
795857.736,6932426.853,-2084.738426
