Easting,Northing,RL
805445.509,6921096.094,-1379.489743
716936.136,6934092.816,-1379.212996
771067.756,6927460.501,-1378.573943
768930.827,6833238.697,-1378.459063
771191.606,6933002.68,-1377.923449
721155.411,6895216.207,-1377.189204
782581.381,6999285.432,-1377.071667
716339.491,6900847.097,-1376.012357
776876.819,6966144.775,-1375.442394
745736.556,6894736.785,-1374.635605
771315.249,6938544.829,-1373.074778
779109.781,6849638.451,-1372.808208
764289.026,6844435.284,-1372.560859
755687.981,6900072.838,-1372.559309
770943.7,6921918.29,-1371.122855
730880.544,6889489.076,-1370.946437
771684.94,6955171.091,-1370.823956
764164.205,6838892.732,-1370.457272
717034.999,6939633.649,-1370.381887
772661.678,6999506.444,-1369.73142
711713.625,6917557.49,-1368.802899
735794.489,6889393.08,-1368.621739
711616.368,6912016.624,-1368.453646
725966.698,6889583.047,-1368.306886
727212.261,6956076.67,-1368.294965
771438.686,6944086.947,-1367.856475
757553.381,6988740.261,-1367.126698
722170.773,6950626.466,-1367.096983
711810.721,6923098.322,-1366.567424
771561.916,6949629.035,-1366.082944
716239.474,6895306.023,-1365.682711
762625.523,6994177.996,-1365.682053
711518.949,6906475.723,-1365.494532
732258.152,6961525.068,-1364.786826
752485.593,6983300.769,-1362.877451
773692.708,6827582.327,-1362.5528
721052.948,6889674.994,-1362.171551
711907.656,6928639.119,-1361.912335
737308.44,6966971.67,-1360.290898
711421.37,6900934.788,-1360.098636
740708.535,6889295.058,-1359.473906
717133.697,6945174.449,-1359.313265
747422.168,6977859.512,-1357.807644
783740.749,6838435.136,-1356.452954
742363.114,6972416.482,-1356.244869
712004.43,6934179.882,-1355.061276
764039.182,6833350.149,-1354.334668
764413.646,6849977.804,-1354.296527
716139.292,6889764.916,-1353.571437
792371.369,6993514.124,-1353.567957
711323.63,6895393.818,-1352.582633
783874.844,6843978.205,-1352.033999
767702.011,6999613.982,-1350.945992
768803.278,6827695.957,-1350.859587
730773.342,6883947.612,-1350.709591
725861.781,6884041.693,-1350.228082
750653.092,6894634.831,-1349.941056
770819.438,6916376.049,-1349.78771
787541.421,6999171.957,-1349.203976
722271.38,6956167.306,-1348.863322
